132.3183	2.5E-5	145.702385
133.0183	2.8E-5	146.367385
133.7183	3.1E-5	147.032385
134.4183	3.5E-5	147.697385
135.1183	3.8E-5	148.362385
136.4415	4.7E-5	149.619425
137.1415	5.3E-5	150.284425
137.8415	6.1E-5	150.949425
138.5415	7E-5	151.614425
139.2415	8.1E-5	152.279425
140.0543	9.7E-5	153.051585
140.7543	1.13E-4	153.716585
141.4543	1.33E-4	154.381585
142.1543	1.56E-4	155.046585
142.8543	1.83E-4	155.711585
143.5543	2.12E-4	156.376585
144.2543	2.44E-4	157.041585
144.9543	2.79E-4	157.706585
145.6543	3.15E-4	158.371585
146.3543	3.53E-4	159.036585
147.0543	3.9E-4	159.701585
147.7543	4.25E-4	160.366585
148.4543	4.58E-4	161.031585
149.1543	4.87E-4	161.696585
149.8543	5.12E-4	162.361585
150.5543	5.31E-4	163.026585
151.892	5.48E-4	164.2974
153.1131	5.41E-4	165.457445
153.8131	5.27E-4	166.122445
154.5131	5.07E-4	166.787445
155.5506	4.68E-4	167.77307
156.2506	4.37E-4	168.43807
156.9506	4.03E-4	169.10307
157.7129	3.64E-4	169.827255
158.4129	3.28E-4	170.492255
159.1129	2.93E-4	171.157255
159.8129	2.6E-4	171.822255
160.5129	2.29E-4	172.487255
161.2129	2.02E-4	173.152255
162.4744	1.62E-4	174.35068
163.1744	1.46E-4	175.01568
163.8744	1.34E-4	175.68068
164.5744	1.27E-4	176.34568
165.2744	1.23E-4	177.01068
165.9744	1.24E-4	177.67568
166.6744	1.28E-4	178.34068
167.3744	1.36E-4	179.00568
168.0744	1.47E-4	179.67068
168.7744	1.62E-4	180.33568
169.4744	1.8E-4	181.00068
170.1744	2.01E-4	181.66568
170.8744	2.25E-4	182.33068
171.5744	2.52E-4	182.99568
172.2744	2.81E-4	183.66068
172.9744	3.14E-4	184.32568
173.6744	3.5E-4	184.99068
174.8711	4.19E-4	186.127545
175.5711	4.65E-4	186.792545
176.2711	5.13E-4	187.457545
176.9711	5.64E-4	188.122545
177.6711	6.18E-4	188.787545
178.3711	6.74E-4	189.452545
179.0711	7.3E-4	190.117545
179.7711	7.86E-4	190.782545
180.4711	8.4E-4	191.447545
181.1711	8.89E-4	192.112545
181.8711	9.33E-4	192.777545
182.5711	9.7E-4	193.442545
183.2711	9.98E-4	194.107545
183.9711	0.001015	194.772545
185.1629	0.001019	195.904755
185.8629	0.001004	196.569755
186.5629	9.78E-4	197.234755
187.2629	9.41E-4	197.899755
187.9629	8.94E-4	198.564755
188.6629	8.38E-4	199.229755
189.3629	7.76E-4	199.894755
190.0629	7.09E-4	200.559755
190.7629	6.4E-4	201.224755
191.4629	5.71E-4	201.889755
192.1629	5.02E-4	202.554755
193.5005	3.81E-4	203.825475
194.2005	3.25E-4	204.490475
194.9991	2.68E-4	205.249145
195.6991	2.26E-4	205.914145
196.3991	1.9E-4	206.579145
197.0991	1.62E-4	207.244145
197.7991	1.4E-4	207.909145
198.4991	1.26E-4	208.574145
199.1991	1.19E-4	209.239145
199.8991	1.19E-4	209.904145
200.5991	1.26E-4	210.569145
201.2991	1.39E-4	211.234145
201.9991	1.59E-4	211.899145
202.6991	1.86E-4	212.564145
203.3991	2.19E-4	213.229145
204.0991	2.58E-4	213.894145
204.7991	3.03E-4	214.559145
205.4991	3.52E-4	215.224145
206.1991	4.06E-4	215.889145
206.8991	4.63E-4	216.554145
207.5991	5.22E-4	217.219145
208.2991	5.82E-4	217.884145
208.9991	6.41E-4	218.549145
209.6991	6.99E-4	219.214145
210.3991	7.54E-4	219.879145
211.0991	8.05E-4	220.544145
211.7991	8.53E-4	221.209145
213.1273	9.35E-4	222.470935
214.0691	9.89E-4	223.365645
214.7691	0.001031	224.030645
215.4691	0.001078	224.695645
216.1691	0.001132	225.360645
216.8691	0.001196	226.025645
217.5691	0.001275	226.690645
218.2691	0.001372	227.355645
218.9691	0.001488	228.020645
219.6691	0.001626	228.685645
220.3691	0.001787	229.350645
221.0691	0.001971	230.015645
221.8166	0.002189	230.72577
222.9975	0.002572	231.847625
223.6975	0.002812	232.512625
224.3975	0.003053	233.177625
225.0975	0.003288	233.842625
225.7975	0.003507	234.507625
226.4975	0.003703	235.172625
227.1975	0.003867	235.837625
227.8975	0.003993	236.502625
228.5975	0.004074	237.167625
229.4041	0.004107	237.933895
230.3263	0.004062	238.809985
231.0263	0.00397	239.474985
232.3295	0.003675	240.713025
233.0295	0.003461	241.378025
233.7295	0.003218	242.043025
234.4295	0.002953	242.708025
235.1393	0.00267	243.382335
235.8393	0.002386	244.047335
236.5393	0.002105	244.712335
237.2393	0.001832	245.377335
237.9393	0.001575	246.042335
238.6393	0.001336	246.707335
239.3393	0.001119	247.372335
240.0393	9.25E-4	248.037335
240.7393	7.56E-4	248.702335
241.5353	5.93E-4	249.458535
242.2353	4.74E-4	250.123535
242.9353	3.76E-4	250.788535
243.6353	2.98E-4	251.453535
244.3353	2.37E-4	252.118535
245.0353	1.92E-4	252.783535
246.3009	1.47E-4	253.985855
247.0009	1.4E-4	254.650855
247.7009	1.45E-4	255.315855
248.8821	1.8E-4	256.437995
249.5821	2.18E-4	257.102995
250.2821	2.7E-4	257.767995
250.9821	3.35E-4	258.432995
251.6821	4.17E-4	259.097995
252.7869	5.79E-4	260.147555
253.4869	7.03E-4	260.812555
254.1869	8.44E-4	261.477555
254.91	0.001005	262.1645
255.61	0.001176	262.8295
256.31	0.001358	263.4945
257.01	0.001546	264.1595
258.1305	0.001852	265.223975
258.8305	0.002037	265.888975
259.5305	0.00221	266.553975
260.4308	0.002406	267.40926
261.1308	0.00253	268.07426
261.8308	0.002624	268.73926
262.5308	0.002685	269.40426
263.3934	0.002711	270.22373
264.4644	0.002666	271.24118
265.1644	0.002591	271.90618
266.0088	0.002459	272.70836
266.7088	0.00232	273.37336
267.7804	0.002066	274.39138
268.0771	0.00199	274.673245
268.7771	0.001804	275.338245
269.4771	0.001614	276.003245
270.1771	0.001424	276.668245
270.8771	0.001241	277.333245
271.5771	0.001068	277.998245
272.2771	9.07E-4	278.663245
272.9771	7.61E-4	279.328245
273.6771	6.32E-4	279.993245
274.3771	5.19E-4	280.658245
275.0771	4.22E-4	281.323245
276.4125	2.81E-4	282.591875
277.1125	2.28E-4	283.256875
277.8125	1.88E-4	283.921875
278.5125	1.61E-4	284.586875
279.2125	1.45E-4	285.251875
279.9125	1.43E-4	285.916875
280.6125	1.53E-4	286.581875
281.3125	1.78E-4	287.246875
282.0125	2.21E-4	287.911875
282.7125	2.84E-4	288.576875
283.4125	3.73E-4	289.241875
284.1125	4.92E-4	289.906875
284.8125	6.47E-4	290.571875
285.5125	8.45E-4	291.236875
286.2125	0.001092	291.901875
286.9125	0.001395	292.566875
287.6125	0.001761	293.231875
288.3125	0.002194	293.896875
289.0125	0.002697	294.561875
289.7125	0.003271	295.226875
290.4125	0.003915	295.891875
291.1125	0.004622	296.556875
291.8125	0.005382	297.221875
292.5125	0.006182	297.886875
293.2125	0.007005	298.551875
294.326	0.008306	299.6097
295.026	0.009081	300.2747
295.726	0.009793	300.9397
296.426	0.010417	301.6047
297.126	0.010928	302.2697
297.826	0.011307	302.9347
298.526	0.01154	303.5997
299.231	0.011615	304.26945
299.931	0.01153	304.93445
300.631	0.011288	305.59945
301.331	0.010901	306.26445
302.031	0.010383	306.92945
302.731	0.009754	307.59445
303.431	0.00904	308.25945
304.131	0.008265	308.92445
304.831	0.007456	309.58945
305.531	0.00664	310.25445
306.231	0.00584	310.91945
306.931	0.005078	311.58445
307.631	0.004371	312.24945
308.331	0.003733	312.91445
309.031	0.003177	313.57945
309.731	0.002709	314.24445
310.431	0.002334	314.90945
311.131	0.002054	315.57445
311.831	0.00187	316.23945
312.531	0.001781	316.90445
313.231	0.001784	317.56945
313.931	0.001875	318.23445
314.631	0.002052	318.89945
315.331	0.002308	319.56445
316.031	0.002636	320.22945
316.731	0.00303	320.89445
317.431	0.003478	321.55945
318.131	0.00397	322.22445
318.831	0.004491	322.88945
319.531	0.005027	323.55445
320.231	0.005561	324.21945
320.931	0.006076	324.88445
321.631	0.006554	325.54945
322.331	0.00698	326.21445
323.031	0.007337	326.87945
323.731	0.007616	327.54445
325.0141	0.007898	328.763395
325.7141	0.007922	329.428395
326.4141	0.007861	330.093395
327.1141	0.007722	330.758395
328.2194	0.007379	331.80843
328.9194	0.00711	332.47343
329.6194	0.006822	333.13843
330.3194	0.006535	333.80343
331.0194	0.006268	334.46843
331.7194	0.006035	335.13343
332.4194	0.00585	335.79843
333.1194	0.005721	336.46343
333.8194	0.005652	337.12843
334.5194	0.005642	337.79343
335.2194	0.005686	338.45843
336.2425	0.005827	339.430375
336.9425	0.005956	340.095375
337.6425	0.006095	340.760375
338.3425	0.006226	341.425375
339.0425	0.006333	342.090375
339.7425	0.006401	342.755375
340.4425	0.006419	343.420375
341.1932	0.006371	344.13354
341.8932	0.006259	344.79854
